351  1  1  0  3
1  2  3
0.00310000	0.16060720	0.00361432	3.14159265	-0.00440114	2.83385263	0.00481909	2.50383145
0.00320000	0.16065449	0.00367099	3.14159265	-0.00447170	2.82506371	0.00489465	2.48880031
0.00330000	0.16070336	0.00372766	3.14159265	-0.00454226	2.81627479	0.00497021	2.47376917
0.00340000	0.16075374	0.00378432	3.14159265	-0.00461282	2.80748586	0.00504576	2.45873803
0.00350000	0.16080560	0.00384099	3.14159265	-0.00468338	2.79869694	0.00512132	2.44370689
0.00360000	0.16085906	0.00389766	3.14159265	-0.00475394	2.78990802	0.00519687	2.42867575
0.00370000	0.16091407	0.00395432	3.14159265	-0.00482449	2.78111909	0.00527243	2.41364462
0.00380000	0.16097050	0.00401099	3.14159265	-0.00489505	2.77233017	0.00534799	2.39861348
0.00390000	0.16102835	0.00406766	3.14159265	-0.00496561	2.76354125	0.00542354	2.38358234
0.00400000	0.16108765	0.00412432	3.14159265	-0.00503617	2.75475233	0.00549910	2.36855120
0.00410000	0.16114848	0.00418099	3.14159265	-0.00510673	2.74596340	0.00557465	2.35352006
0.00420000	0.16121065	0.00423766	3.14159265	-0.00517729	2.73717448	0.00565021	2.33848892
0.00430000	0.16127415	0.00429432	3.14159265	-0.00524785	2.72838556	0.00572577	2.32345779
0.00440000	0.16133899	0.00435099	3.14159265	-0.00531840	2.71959663	0.00580132	2.30842665
0.00450000	0.16140530	0.00440766	3.14159265	-0.00538896	2.71080771	0.00587688	2.29339551
0.00460000	0.16147288	0.00446433	3.14159265	-0.00545952	2.70201879	0.00595243	2.27836437
0.00470000	0.16154171	0.00452099	3.14159265	-0.00553008	2.69322987	0.00602799	2.26333323
0.00480000	0.16161178	0.00457766	3.14159265	-0.00560064	2.68444094	0.00610355	2.24830209
0.00490000	0.16168324	0.00463433	3.14159265	-0.00567120	2.67565202	0.00617910	2.23327096
0.00500000	0.16175590	0.00469099	3.14159265	-0.00574176	2.66686310	0.00625466	2.21823982
0.00510000	0.16182975	0.00469294	3.14159265	-0.00574414	2.66723576	0.00625726	2.21854881
0.00520000	0.16190474	0.00469489	3.14159265	-0.00574653	2.66760843	0.00625986	2.21885781
0.00530000	0.16198100	0.00469684	3.14159265	-0.00574892	2.66798109	0.00626246	2.21916681
0.00540000	0.16205843	0.00469879	3.14159265	-0.00575130	2.66835376	0.00626506	2.21947581
0.00550000	0.16213695	0.00470074	3.14159265	-0.00575369	2.66872642	0.00626766	2.21978480
0.00560000	0.16221655	0.00470269	3.14159265	-0.00575608	2.66909908	0.00627026	2.22009380
0.00570000	0.16229729	0.00470464	3.14159265	-0.00575846	2.66947175	0.00627286	2.22040280
0.00580000	0.16237916	0.00470659	3.14159265	-0.00576085	2.66984441	0.00627546	2.22071179
0.00590000	0.16246204	0.00470854	3.14159265	-0.00576324	2.67021708	0.00627806	2.22102079
0.00600000	0.16254592	0.00471049	3.14159265	-0.00576563	2.67058974	0.00628066	2.22132979
0.00610000	0.16263082	0.00471244	3.14159265	-0.00576801	2.67096241	0.00628326	2.22163878
0.00620000	0.16271680	0.00471439	3.14159265	-0.00577040	2.67133507	0.00628586	2.22194778
0.00630000	0.16280371	0.00471634	3.14159265	-0.00577279	2.67170774	0.00628846	2.22225678
0.00640000	0.16289155	0.00471829	3.14159265	-0.00577517	2.67208040	0.00629106	2.22256578
0.00650000	0.16298029	0.00472024	3.14159265	-0.00577756	2.67245307	0.00629366	2.22287477
0.00660000	0.16307005	0.00472219	3.14159265	-0.00577995	2.67282573	0.00629626	2.22318377
0.00670000	0.16316067	0.00472414	3.14159265	-0.00578233	2.67319840	0.00629886	2.22349277
0.00680000	0.16325213	0.00472609	3.14159265	-0.00578472	2.67357106	0.00630146	2.22380176
0.00690000	0.16334441	0.00472804	3.14159265	-0.00578711	2.67394372	0.00630406	2.22411076
0.00700000	0.16343761	0.00472999	3.14159265	-0.00578950	2.67431639	0.00630666	2.22441976
0.00710000	0.16353161	0.00473194	3.14159265	-0.00579188	2.67468905	0.00630926	2.22472875
0.00720000	0.16362637	0.00473389	3.14159265	-0.00579427	2.67506172	0.00631186	2.22503775
0.00730000	0.16372187	0.00473584	3.14159265	-0.00579666	2.67543438	0.00631446	2.22534675
0.00740000	0.16381817	0.00473779	3.14159265	-0.00579904	2.67580705	0.00631706	2.22565574
0.00750000	0.16391522	0.00473974	3.14159265	-0.00580143	2.67617971	0.00631966	2.22596474
0.00760000	0.16401295	0.00474169	3.14159265	-0.00580382	2.67655238	0.00632226	2.22627374
0.00770000	0.16411135	0.00474364	3.14159265	-0.00580620	2.67692504	0.00632486	2.22658274
0.00780000	0.16421044	0.00474559	3.14159265	-0.00580859	2.67729771	0.00632746	2.22689173
0.00790000	0.16431021	0.00474754	3.14159265	-0.00581098	2.67767037	0.00633006	2.22720073
0.00800000	0.16441058	0.00474949	3.14159265	-0.00581336	2.67804304	0.00633266	2.22750973
0.00810000	0.16451154	0.00475144	3.14159265	-0.00581575	2.67841570	0.00633526	2.22781872
0.00820000	0.16461309	0.00475339	3.14159265	-0.00581814	2.67878837	0.00633786	2.22812772
0.00830000	0.16471525	0.00475534	3.14159265	-0.00582053	2.67916103	0.00634046	2.22843672
0.00840000	0.16481793	0.00475729	3.14159265	-0.00582291	2.67953369	0.00634306	2.22874571
0.00850000	0.16492112	0.00475924	3.14159265	-0.00582530	2.67990636	0.00634566	2.22905471
0.00860000	0.16502480	0.00476119	3.14159265	-0.00582769	2.68027902	0.00634826	2.22936371
0.00870000	0.16512950	0.00476314	3.14159265	-0.00583007	2.68065169	0.00635086	2.22967270
0.00880000	0.16523420	0.00476509	3.14159265	-0.00583246	2.68102435	0.00635346	2.22998170
0.00890000	0.16533890	0.00476704	3.14159265	-0.00583485	2.68139702	0.00635606	2.23029070
0.00900000	0.16544360	0.00476899	3.14159265	-0.00583723	2.68176968	0.00635866	2.23059970
0.00910000	0.16554830	0.00477094	3.14159265	-0.00583962	2.68214235	0.00636126	2.23090869
0.00920000	0.16565300	0.00477289	3.14159265	-0.00584201	2.68251501	0.00636386	2.23121769
0.00930000	0.16575769	0.00477484	3.14159265	-0.00584439	2.68288768	0.00636646	2.23152669
0.00940000	0.16586239	0.00477679	3.14159265	-0.00584678	2.68326034	0.00636906	2.23183568
0.00950000	0.16596709	0.00477874	3.14159265	-0.00584917	2.68363301	0.00637166	2.23214468
0.00960000	0.16607179	0.00478069	3.14159265	-0.00585156	2.68400567	0.00637426	2.23245368
0.00970000	0.16617649	0.00478264	3.14159265	-0.00585394	2.68437833	0.00637686	2.23276267
0.00980000	0.16628119	0.00478459	3.14159265	-0.00585633	2.68475100	0.00637946	2.23307167
0.00990000	0.16638589	0.00478654	3.14159265	-0.00585872	2.68512366	0.00638206	2.23338067
0.01000000	0.16649059	0.00478849	3.14159265	-0.00586110	2.68549633	0.00638466	2.23368966
0.01010000	0.16659529	0.00479044	3.14159265	-0.00586349	2.68586899	0.00638726	2.23399866
0.01020000	0.16669998	0.00479239	3.14159265	-0.00586588	2.68624166	0.00638986	2.23430766
0.01030000	0.16680468	0.00479434	3.14159265	-0.00586826	2.68661432	0.00639246	2.23461666
0.01040000	0.16690938	0.00479629	3.14159265	-0.00587065	2.68698699	0.00639506	2.23492565
0.01050000	0.16701408	0.00479824	3.14159265	-0.00587304	2.68735965	0.00639766	2.23523465
0.01060000	0.16711878	0.00480019	3.14159265	-0.00587542	2.68773232	0.00640026	2.23554365
0.01070000	0.16722348	0.00480214	3.14159265	-0.00587781	2.68810498	0.00640286	2.23585264
0.01080000	0.16732818	0.00480410	3.14159265	-0.00588020	2.68847765	0.00640546	2.23616164
0.01090000	0.16743288	0.00480605	3.14159265	-0.00588259	2.68885031	0.00640806	2.23647064
0.01100000	0.16753758	0.00480800	3.14159265	-0.00588497	2.68922297	0.00641066	2.23677963
0.01110000	0.16764228	0.00480995	3.14159265	-0.00588736	2.68959564	0.00641326	2.23708863
0.01120000	0.16774697	0.00481190	3.14159265	-0.00588975	2.68996830	0.00641586	2.23739763
0.01130000	0.16785167	0.00481385	3.14159265	-0.00589213	2.69034097	0.00641846	2.23770663
0.01140000	0.16795637	0.00481580	3.14159265	-0.00589452	2.69071363	0.00642106	2.23801562
0.01150000	0.16806107	0.00481775	3.14159265	-0.00589691	2.69108630	0.00642366	2.23832462
0.01160000	0.16816577	0.00481970	3.14159265	-0.00589929	2.69145896	0.00642626	2.23863362
0.01170000	0.16827047	0.00482165	3.14159265	-0.00590168	2.69183163	0.00642886	2.23894261
0.01180000	0.16837517	0.00482360	3.14159265	-0.00590407	2.69220429	0.00643146	2.23925161
0.01190000	0.16847987	0.00482555	3.14159265	-0.00590645	2.69257696	0.00643406	2.23956061
0.01200000	0.16858457	0.00482750	3.14159265	-0.00590884	2.69294962	0.00643666	2.23986960
0.01210000	0.16868927	0.00482945	3.14159265	-0.00591123	2.69332229	0.00643926	2.24017860
0.01220000	0.16879396	0.00483140	3.14159265	-0.00591362	2.69369495	0.00644186	2.24048760
0.01230000	0.16889866	0.00483335	3.14159265	-0.00591600	2.69406761	0.00644446	2.24079659
0.01240000	0.16900336	0.00483530	3.14159265	-0.00591839	2.69444028	0.00644706	2.24110559
0.01250000	0.16910806	0.00483725	3.14159265	-0.00592078	2.69481294	0.00644966	2.24141459
0.01260000	0.16921276	0.00483920	3.14159265	-0.00592316	2.69518561	0.00645226	2.24172359
0.01270000	0.16931893	0.00484115	3.14159265	-0.00592555	2.69555827	0.00645486	2.24203258
0.01280000	0.16942517	0.00484310	3.14159265	-0.00592794	2.69593094	0.00645746	2.24234158
0.01290000	0.16953140	0.00484505	3.14159265	-0.00593032	2.69630360	0.00646006	2.24265058
0.01300000	0.16963764	0.00484700	3.14159265	-0.00593271	2.69667627	0.00646266	2.24295957
0.01310000	0.16974388	0.00484895	3.14159265	-0.00593510	2.69704893	0.00646526	2.24326857
0.01320000	0.16985011	0.00485090	3.14159265	-0.00593748	2.69742160	0.00646786	2.24357757
0.01330000	0.16995635	0.00485285	3.14159265	-0.00593987	2.69779426	0.00647046	2.24388656
0.01340000	0.17006258	0.00485480	3.14159265	-0.00594226	2.69816693	0.00647306	2.24419556
0.01350000	0.17016882	0.00485675	3.14159265	-0.00594465	2.69853959	0.00647566	2.24450456
0.01360000	0.17027505	0.00485870	3.14159265	-0.00594703	2.69891225	0.00647826	2.24481355
0.01370000	0.17038129	0.00486065	3.14159265	-0.00594942	2.69928492	0.00648086	2.24512255
0.01380000	0.17048752	0.00486260	3.14159265	-0.00595181	2.69965758	0.00648346	2.24543155
0.01390000	0.17059376	0.00486455	3.14159265	-0.00595419	2.70003025	0.00648606	2.24574055
0.01400000	0.17070000	0.00486650	3.14159265	-0.00595658	2.70040291	0.00648866	2.24604954
0.01410000	0.17080623	0.00486845	3.14159265	-0.00595897	2.70077558	0.00649126	2.24635854
0.01420000	0.17091247	0.00487040	3.14159265	-0.00596135	2.70114824	0.00649386	2.24666754
0.01430000	0.17101870	0.00487235	3.14159265	-0.00596374	2.70152091	0.00649646	2.24697653
0.01440000	0.17112494	0.00487430	3.14159265	-0.00596613	2.70189357	0.00649906	2.24728553
0.01450000	0.17123117	0.00487625	3.14159265	-0.00596851	2.70226624	0.00650166	2.24759453
0.01460000	0.17133741	0.00487820	3.14159265	-0.00597090	2.70263890	0.00650426	2.24790352
0.01470000	0.17144364	0.00488015	3.14159265	-0.00597329	2.70301157	0.00650686	2.24821252
0.01480000	0.17154988	0.00488210	3.14159265	-0.00597568	2.70338423	0.00650946	2.24852152
0.01490000	0.17165612	0.00488405	3.14159265	-0.00597806	2.70375690	0.00651206	2.24883051
0.01500000	0.17176235	0.00488600	3.14159265	-0.00598045	2.70412956	0.00651466	2.24913951
0.01510000	0.17186859	0.00488795	3.14159265	-0.00598284	2.70450222	0.00651726	2.24944851
0.01520000	0.17197482	0.00488990	3.14159265	-0.00598522	2.70487489	0.00651986	2.24975751
0.01530000	0.17208106	0.00489185	3.14159265	-0.00598761	2.70524755	0.00652246	2.25006650
0.01540000	0.17218729	0.00489380	3.14159265	-0.00599000	2.70562022	0.00652506	2.25037550
0.01550000	0.17229353	0.00489575	3.14159265	-0.00599238	2.70599288	0.00652766	2.25068450
0.01560000	0.17239976	0.00489770	3.14159265	-0.00599477	2.70636555	0.00653026	2.25099349
0.01570000	0.17250600	0.00489965	3.14159265	-0.00599716	2.70673821	0.00653286	2.25130249
0.01580000	0.17261224	0.00490160	3.14159265	-0.00599954	2.70711088	0.00653546	2.25161149
0.01590000	0.17271847	0.00490355	3.14159265	-0.00600193	2.70748354	0.00653806	2.25192048
0.01600000	0.17282471	0.00490550	3.14159265	-0.00600432	2.70785621	0.00654066	2.25222948
0.01610000	0.17293094	0.00490745	3.14159265	-0.00600671	2.70822887	0.00654326	2.25253848
0.01620000	0.17303718	0.00490940	3.14159265	-0.00600909	2.70860154	0.00654586	2.25284748
0.01630000	0.17314341	0.00491135	3.14159265	-0.00601148	2.70897420	0.00654846	2.25315647
0.01640000	0.17324965	0.00491330	3.14159265	-0.00601387	2.70934686	0.00655106	2.25346547
0.01650000	0.17335588	0.00491525	3.14159265	-0.00601625	2.70971953	0.00655366	2.25377447
0.01660000	0.17346212	0.00491720	3.14159265	-0.00601864	2.71009219	0.00655626	2.25408346
0.01670000	0.17356984	0.00491915	3.14159265	-0.00602103	2.71046486	0.00655886	2.25439246
0.01680000	0.17367768	0.00492110	3.14159265	-0.00602341	2.71083752	0.00656146	2.25470146
0.01690000	0.17378553	0.00492305	3.14159265	-0.00602580	2.71121019	0.00656406	2.25501045
0.01700000	0.17389337	0.00492500	3.14159265	-0.00602819	2.71158285	0.00656666	2.25531945
0.01710000	0.17400122	0.00492695	3.14159265	-0.00603057	2.71195552	0.00656926	2.25562845
0.01720000	0.17410906	0.00492890	3.14159265	-0.00603296	2.71232818	0.00657186	2.25593744
0.01730000	0.17421691	0.00493085	3.14159265	-0.00603535	2.71270085	0.00657446	2.25624644
0.01740000	0.17432475	0.00493280	3.14159265	-0.00603774	2.71307351	0.00657706	2.25655544
0.01750000	0.17443260	0.00493475	3.14159265	-0.00604012	2.71344618	0.00657966	2.25686444
0.01760000	0.17454044	0.00493670	3.14159265	-0.00604251	2.71381884	0.00658226	2.25717343
0.01770000	0.17464829	0.00493865	3.14159265	-0.00604490	2.71419150	0.00658486	2.25748243
0.01780000	0.17475613	0.00494060	3.14159265	-0.00604728	2.71456417	0.00658746	2.25779143
0.01790000	0.17486398	0.00494255	3.14159265	-0.00604967	2.71493683	0.00659006	2.25810042
0.01800000	0.17497182	0.00494450	3.14159265	-0.00605206	2.71530950	0.00659266	2.25840942
0.01810000	0.17507967	0.00494645	3.14159265	-0.00605444	2.71568216	0.00659526	2.25871842
0.01820000	0.17518751	0.00494840	3.14159265	-0.00605683	2.71605483	0.00659786	2.25902741
0.01830000	0.17529536	0.00495035	3.14159265	-0.00605922	2.71642749	0.00660046	2.25933641
0.01840000	0.17540321	0.00495230	3.14159265	-0.00606160	2.71680016	0.00660306	2.25964541
0.01850000	0.17551105	0.00495425	3.14159265	-0.00606399	2.71717282	0.00660566	2.25995440
0.01860000	0.17561890	0.00495620	3.14159265	-0.00606638	2.71754549	0.00660826	2.26026340
0.01870000	0.17572674	0.00495815	3.14159265	-0.00606877	2.71791815	0.00661086	2.26057240
0.01880000	0.17583459	0.00496010	3.14159265	-0.00607115	2.71829082	0.00661346	2.26088140
0.01890000	0.17594243	0.00496205	3.14159265	-0.00607354	2.71866348	0.00661606	2.26119039
0.01900000	0.17605028	0.00496400	3.14159265	-0.00607593	2.71903614	0.00661866	2.26149939
0.01910000	0.17615812	0.00496595	3.14159265	-0.00607831	2.71940881	0.00662126	2.26180839
0.01920000	0.17626597	0.00496790	3.14159265	-0.00608070	2.71978147	0.00662386	2.26211738
0.01930000	0.17637381	0.00496985	3.14159265	-0.00608309	2.72015414	0.00662646	2.26242638
0.01940000	0.17648166	0.00497180	3.14159265	-0.00608547	2.72052680	0.00662906	2.26273538
0.01950000	0.17658950	0.00497375	3.14159265	-0.00608786	2.72089947	0.00663166	2.26304437
0.01960000	0.17669735	0.00497570	3.14159265	-0.00609025	2.72127213	0.00663426	2.26335337
0.01970000	0.17680519	0.00497765	3.14159265	-0.00609264	2.72164480	0.00663686	2.26366237
0.01980000	0.17691304	0.00497960	3.14159265	-0.00609502	2.72201746	0.00663946	2.26397136
0.01990000	0.17702088	0.00498155	3.14159265	-0.00609741	2.72239013	0.00664206	2.26428036
0.02000000	0.17712873	0.00498350	3.14159265	-0.00609980	2.72276279	0.00664466	2.26458936
0.02010000	0.17723657	0.00498545	3.14159265	-0.00610218	2.72313546	0.00664726	2.26489836
0.02020000	0.17734442	0.00498740	3.14159265	-0.00610457	2.72350812	0.00664986	2.26520735
0.02030000	0.17745227	0.00498935	3.14159265	-0.00610696	2.72388078	0.00665246	2.26551635
0.02040000	0.17756011	0.00499130	3.14159265	-0.00610934	2.72425345	0.00665506	2.26582535
0.02050000	0.17766796	0.00499325	3.14159265	-0.00611173	2.72462611	0.00665766	2.26613434
0.02060000	0.17777580	0.00499520	3.14159265	-0.00611412	2.72499878	0.00666026	2.26644334
0.02070000	0.17788513	0.00499715	3.14159265	-0.00611650	2.72537144	0.00666286	2.26675234
0.02080000	0.17799466	0.00499910	3.14159265	-0.00611889	2.72574411	0.00666546	2.26706133
0.02090000	0.17810419	0.00500105	3.14159265	-0.00612128	2.72611677	0.00666806	2.26737033
0.02100000	0.17821372	0.00500300	3.14159265	-0.00612367	2.72648944	0.00667066	2.26767933
0.02110000	0.17832325	0.00500495	3.14159265	-0.00612605	2.72686210	0.00667326	2.26798833
0.02120000	0.17843278	0.00500690	3.14159265	-0.00612844	2.72723477	0.00667586	2.26829732
0.02130000	0.17854231	0.00500885	3.14159265	-0.00613083	2.72760743	0.00667846	2.26860632
0.02140000	0.17865184	0.00501080	3.14159265	-0.00613321	2.72798010	0.00668106	2.26891532
0.02150000	0.17876137	0.00501275	3.14159265	-0.00613560	2.72835276	0.00668366	2.26922431
0.02160000	0.17887090	0.00501470	3.14159265	-0.00613799	2.72872542	0.00668626	2.26953331
0.02170000	0.17898043	0.00501665	3.14159265	-0.00614037	2.72909809	0.00668886	2.26984231
0.02180000	0.17908996	0.00501860	3.14159265	-0.00614276	2.72947075	0.00669146	2.27015130
0.02190000	0.17919949	0.00502055	3.14159265	-0.00614515	2.72984342	0.00669406	2.27046030
0.02200000	0.17930902	0.00502250	3.14159265	-0.00614753	2.73021608	0.00669666	2.27076930
0.02210000	0.17941856	0.00502445	3.14159265	-0.00614992	2.73058875	0.00669926	2.27107829
0.02220000	0.17952809	0.00502640	3.14159265	-0.00615231	2.73096141	0.00670186	2.27138729
0.02230000	0.17963762	0.00502835	3.14159265	-0.00615470	2.73133408	0.00670446	2.27169629
0.02240000	0.17974715	0.00503030	3.14159265	-0.00615708	2.73170674	0.00670706	2.27200529
0.02250000	0.17985668	0.00503225	3.14159265	-0.00615947	2.73207941	0.00670966	2.27231428
0.02260000	0.17996621	0.00503420	3.14159265	-0.00616186	2.73245207	0.00671226	2.27262328
0.02270000	0.18007574	0.00503615	3.14159265	-0.00616424	2.73282474	0.00671486	2.27293228
0.02280000	0.18018527	0.00503810	3.14159265	-0.00616663	2.73319740	0.00671746	2.27324127
0.02290000	0.18029480	0.00504005	3.14159265	-0.00616902	2.73357007	0.00672006	2.27355027
0.02300000	0.18040433	0.00504200	3.14159265	-0.00617140	2.73394273	0.00672266	2.27385927
0.02310000	0.18051386	0.00504395	3.14159265	-0.00617379	2.73431539	0.00672526	2.27416826
0.02320000	0.18062339	0.00504590	3.14159265	-0.00617618	2.73468806	0.00672786	2.27447726
0.02330000	0.18073292	0.00504785	3.14159265	-0.00617856	2.73506072	0.00673046	2.27478626
0.02340000	0.18084245	0.00504980	3.14159265	-0.00618095	2.73543339	0.00673306	2.27509525
0.02350000	0.18095198	0.00505175	3.14159265	-0.00618334	2.73580605	0.00673566	2.27540425
0.02360000	0.18106151	0.00505370	3.14159265	-0.00618573	2.73617872	0.00673826	2.27571325
0.02370000	0.18117104	0.00505565	3.14159265	-0.00618811	2.73655138	0.00674086	2.27602225
0.02380000	0.18128057	0.00505760	3.14159265	-0.00619050	2.73692405	0.00674346	2.27633124
0.02390000	0.18139010	0.00505955	3.14159265	-0.00619289	2.73729671	0.00674606	2.27664024
0.02400000	0.18149964	0.00506150	3.14159265	-0.00619527	2.73766938	0.00674866	2.27694924
0.02410000	0.18160917	0.00506345	3.14159265	-0.00619766	2.73804204	0.00675126	2.27725823
0.02420000	0.18171870	0.00506540	3.14159265	-0.00620005	2.73841471	0.00675386	2.27756723
0.02430000	0.18182823	0.00506735	3.14159265	-0.00620243	2.73878737	0.00675646	2.27787623
0.02440000	0.18193776	0.00506930	3.14159265	-0.00620482	2.73916003	0.00675906	2.27818522
0.02450000	0.18204729	0.00507125	3.14159265	-0.00620721	2.73953270	0.00676166	2.27849422
0.02460000	0.18215682	0.00507320	3.14159265	-0.00620959	2.73990536	0.00676426	2.27880322
0.02470000	0.18226783	0.00507515	3.14159265	-0.00621198	2.74027803	0.00676686	2.27911221
0.02480000	0.18237912	0.00507710	3.14159265	-0.00621437	2.74065069	0.00676946	2.27942121
0.02490000	0.18249041	0.00507905	3.14159265	-0.00621676	2.74102336	0.00677206	2.27973021
0.02500000	0.18260171	0.00508100	3.14159265	-0.00621914	2.74139602	0.00677466	2.28003921
0.02510000	0.18271300	0.00508047	3.14159265	-0.00621864	2.74137056	0.00677396	2.27981374
0.02520000	0.18282430	0.00507995	3.14159265	-0.00621813	2.74134509	0.00677326	2.27958827
0.02530000	0.18293559	0.00507942	3.14159265	-0.00621763	2.74131962	0.00677256	2.27936280
0.02540000	0.18304688	0.00507890	3.14159265	-0.00621712	2.74129415	0.00677186	2.27913734
0.02550000	0.18315818	0.00507837	3.14159265	-0.00621662	2.74126869	0.00677116	2.27891187
0.02560000	0.18326947	0.00507785	3.14159265	-0.00621611	2.74124322	0.00677046	2.27868640
0.02570000	0.18338076	0.00507732	3.14159265	-0.00621561	2.74121775	0.00676976	2.27846094
0.02580000	0.18349206	0.00507679	3.14159265	-0.00621510	2.74119229	0.00676906	2.27823547
0.02590000	0.18360335	0.00507627	3.14159265	-0.00621460	2.74116682	0.00676836	2.27801000
0.02600000	0.18371465	0.00507574	3.14159265	-0.00621409	2.74114135	0.00676766	2.27778453
0.02610000	0.18382594	0.00507522	3.14159265	-0.00621359	2.74111588	0.00676696	2.27755907
0.02620000	0.18393723	0.00507469	3.14159265	-0.00621308	2.74109042	0.00676626	2.27733360
0.02630000	0.18404853	0.00507417	3.14159265	-0.00621257	2.74106495	0.00676555	2.27710813
0.02640000	0.18415982	0.00507364	3.14159265	-0.00621207	2.74103948	0.00676485	2.27688267
0.02650000	0.18427111	0.00507311	3.14159265	-0.00621156	2.74101402	0.00676415	2.27665720
0.02660000	0.18438241	0.00507259	3.14159265	-0.00621106	2.74098855	0.00676345	2.27643173
0.02670000	0.18449370	0.00507206	3.14159265	-0.00621055	2.74096308	0.00676275	2.27620627
0.02680000	0.18460500	0.00507154	3.14159265	-0.00621005	2.74093761	0.00676205	2.27598080
0.02690000	0.18471629	0.00507101	3.14159265	-0.00620954	2.74091215	0.00676135	2.27575533
0.02700000	0.18482758	0.00507049	3.14159265	-0.00620904	2.74088668	0.00676065	2.27552986
0.02710000	0.18493888	0.00506996	3.14159265	-0.00620853	2.74086121	0.00675995	2.27530440
0.02720000	0.18505017	0.00506944	3.14159265	-0.00620803	2.74083575	0.00675925	2.27507893
0.02730000	0.18516146	0.00506891	3.14159265	-0.00620752	2.74081028	0.00675855	2.27485346
0.02740000	0.18527276	0.00506838	3.14159265	-0.00620702	2.74078481	0.00675785	2.27462800
0.02750000	0.18538405	0.00506786	3.14159265	-0.00620651	2.74075935	0.00675715	2.27440253
0.02760000	0.18549535	0.00506733	3.14159265	-0.00620601	2.74073388	0.00675644	2.27417706
0.02770000	0.18560664	0.00506681	3.14159265	-0.00620550	2.74070841	0.00675574	2.27395159
0.02780000	0.18571793	0.00506628	3.14159265	-0.00620500	2.74068294	0.00675504	2.27372613
0.02790000	0.18582923	0.00506576	3.14159265	-0.00620449	2.74065748	0.00675434	2.27350066
0.02800000	0.18594052	0.00506523	3.14159265	-0.00620399	2.74063201	0.00675364	2.27327519
0.02810000	0.18605181	0.00506471	3.14159265	-0.00620348	2.74060654	0.00675294	2.27304973
0.02820000	0.18616311	0.00506418	3.14159265	-0.00620298	2.74058108	0.00675224	2.27282426
0.02830000	0.18627440	0.00506365	3.14159265	-0.00620247	2.74055561	0.00675154	2.27259879
0.02840000	0.18638570	0.00506313	3.14159265	-0.00620197	2.74053014	0.00675084	2.27237333
